BL-28,-84,1658804107.550836,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-79,1658804111.2465682,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-84,1658804111.6561608,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-80,1658804119.563551,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-29,-77,1658804119.5959816,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-85,1658804122.9581666,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-78,1658804123.5780268,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-81,1658804123.71273,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-79,1658804130.816808,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-79,1658804130.966124,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-81,1658804143.3884947,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-84,1658804143.4911697,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-75,1658804147.369979,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-28,-82,1658804158.9052255,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-82,1658804158.9508371,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-90,1658804159.7261105,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A6
BL-27,-83,1658804167.0368164,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-83,1658804167.0790684,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-81,1658804167.2429898,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-29,-80,1658804171.026228,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-28,-83,1658804171.165803,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-78,1658804171.1843674,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-84,1658804179.3441982,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-76,1658804179.4828463,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-29,-84,1658804183.3648093,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-81,1658804183.4287252,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-78,1658804183.6159089,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-85,1658804183.7770672,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-80,1658804190.8732927,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-82,1658804191.066418,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-78,1658804191.5545082,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-88,1658804191.6076593,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-28,-84,1658804202.8495922,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-29,-81,1658804202.860885,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-82,1658804203.2961762,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-79,1658804203.5149198,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-29,-79,1658804206.9614363,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-82,1658804207.6782753,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-31,-80,1658804214.941016,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-28,-83,1658804215.09396,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-83,1658804215.7524312,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-79,1658804227.119833,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-86,1658804227.385732,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-28,-84,1658804231.4795783,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-83,1658804231.483879,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-81,1658804238.8672326,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-88,1658804239.5257363,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-28,-85,1658804239.667789,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-31,-78,1658804239.7873027,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-88,1658804242.8992343,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-27,-77,1658804243.6629882,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-89,1658804243.7623358,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-27,-82,1658804250.9112422,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-83,1658804250.9244735,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-78,1658804251.1939285,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-29,-76,1658804251.2065856,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-83,1658804255.0488143,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-81,1658804255.081185,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-84,1658804263.2900965,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-79,1658804263.377388,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-29,-80,1658804263.5768597,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-82,1658804263.6544726,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-81,1658804267.3996851,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-27,-78,1658804267.5161092,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-79,1658804275.0414486,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-83,1658804275.5952284,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-78,1658804275.8065984,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-75,1658804278.9404962,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-29,-85,1658804279.0264373,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-31,-77,1658804287.474564,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-84,1658804287.9176383,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-84,1658804290.9588006,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-29,-79,1658804291.4174578,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-87,1658804299.1667757,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-27,-83,1658804299.6420867,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-75,1658804299.6710556,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-31,-78,1658804299.9148908,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-28,-84,1658804303.2592976,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-88,1658804311.0475764,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-31,-76,1658804311.3228872,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-82,1658804311.5127409,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-82,1658804315.1766663,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-78,1658804315.1835163,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-84,1658804315.4796023,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-84,1658804315.6149912,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-29,-79,1658804323.4173791,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-84,1658804323.4461775,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-75,1658804323.7406342,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-28,-84,1658804323.8558733,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-78,1658804327.5960648,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-79,1658804327.9041538,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-80,1658804327.947682,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-79,1658804335.1609821,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-80,1658804335.1773326,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-29,-76,1658804335.816948,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-27,-85,1658804335.9150066,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-76,1658804339.032205,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-28,-83,1658804339.2586467,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-82,1658804347.235761,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-85,1658804347.3252406,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-28,-84,1658804347.4665623,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-31,-82,1658804347.5948894,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-77,1658804351.4758508,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-83,1658804351.5692184,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-83,1658804359.6257095,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-84,1658804359.765787,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-83,1658804359.7751884,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-80,1658804360.0247242,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-80,1658804363.1414745,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-28,-82,1658804363.8596814,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-78,1658804363.8955772,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-29,-84,1658804375.0965974,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-82,1658804375.1589606,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-76,1658804375.3013842,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-31,-87,1658804375.5688648,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-29,-79,1658804383.3422194,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-84,1658804383.3697472,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-79,1658804383.5460956,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-79,1658804383.8749793,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-76,1658804387.6710198,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B4
BL-31,-75,1658804395.3021526,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-28,-84,1658804395.6697152,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-29,-78,1658804395.7062936,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-78,1658804399.1189742,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-31,-81,1658804399.455104,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-28,-83,1658804399.758769,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-79,1658804399.8062391,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-83,1658804407.4058437,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-83,1658804407.9578996,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-84,1658804411.0381467,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-75,1658804411.5641727,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-31,-81,1658804411.8954046,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-31,-83,1658804419.1978538,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-28,-84,1658804419.2334855,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-84,1658804419.8329365,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-83,1658804423.3187587,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-88,1658804423.3389528,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-29,-83,1658804423.4765735,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-27,-75,1658804423.971548,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B5
BL-27,-84,1658804431.2263467,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-88,1658804431.5190923,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-27,-79,1658804435.3643696,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-80,1658804435.7851667,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-29,-82,1658804435.832301,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-82,1658804443.6481235,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-28,-88,1658804443.7879791,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-31,-82,1658804444.0653799,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-29,-83,1658804447.1729634,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-31,-84,1658804447.181216,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-27,-77,1658804447.8013,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-85,1658804447.880522,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-28,-88,1658804455.0827372,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
BL-31,-79,1658804455.4782171,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-82,1658804456.0769877,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AE
BL-27,-77,1658804459.201356,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-87,1658804467.3776743,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-27,-83,1658804467.4722178,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AD
BL-29,-86,1658804467.7709403,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AA
BL-31,-78,1658804467.9247525,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B2
BL-27,-80,1658804471.6259792,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-80,1658804472.0703673,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-31,-79,1658804479.3428867,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-28,-87,1658804479.645497,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A9
BL-27,-81,1658804479.9062295,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AF
BL-29,-79,1658804483.1765258,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-27,-80,1658804484.0296068,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B0
BL-27,-77,1658804495.4363837,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-31,-84,1658804495.9256182,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AC
BL-28,-89,1658804503.1981075,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A7
BL-31,-79,1658804503.19912,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B1
BL-31,-85,1658804507.3401878,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7AB
BL-27,-77,1658804507.8977408,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7B3
BL-28,-88,1658804515.4995072,043E2A020100003D4B0089517C1E0201061AFF4C000215F000AAB004514000B00000000000000089004B3DC7A8
